Date,DayOfWeek,BusCommuters,Rail,Total
01/01/2008,U,295571,174243,469814
01/02/2008,W,699149,471241,1170390
01/03/2008,W,783950,517492,1301442
01/04/2008,W,851632,537002,1388634
01/05/2008,A,568839,280264,849103
01/06/2008,U,415385,207391,622776
01/07/2008,W,988485,588092,1576577
01/08/2008,W,990597,592632,1583229
01/09/2008,W,1023189,604515,1627704
01/10/2008,W,998489,602398,1600887
01/11/2008,W,1022368,602428,1624796
01/12/2008,A,604388,299546,903934
01/13/2008,U,391645,202380,594025
01/14/2008,W,996258,607357,1603615
01/15/2008,W,1013209,616432,1629641
01/16/2008,W,1041939,626138,1668077
01/17/2008,W,998608,619823,1618431
01/18/2008,W,959859,585432,1545291
01/19/2008,A,414819,231306,646125
01/20/2008,U,291354,168692,460046
01/21/2008,W,611887,382753,994640
01/22/2008,W,992432,615285,1607717
01/23/2008,W,974052,605979,1580031
01/24/2008,W,910998,588279,1499277
01/25/2008,W,859813,565226,1425039
01/26/2008,A,572085,293979,866064
01/27/2008,U,413581,213177,626758
01/28/2008,W,1025845,623259,1649104
01/29/2008,W,1011729,627428,1639157
01/30/2008,W,882014,580657,1462671
01/31/2008,W,961357,626504,1587861
02/01/2008,W,911151,593534,1504685
02/02/2008,A,627807,320544,948351
02/03/2008,U,416661,216443,633104
02/04/2008,W,1004041,608975,1613016
02/05/2008,W,1058756,632513,1691269
02/06/2008,W,925504,609115,1534619
02/07/2008,W,1028104,633781,1661885
02/08/2008,W,1031968,622837,1654805
02/09/2008,A,627412,319751,947163
02/10/2008,U,300232,176228,476460
02/11/2008,W,818840,559672,1378512
02/12/2008,W,819820,553554,1373374
02/13/2008,W,1039517,630232,1669749
02/14/2008,W,1074632,640598,1715230
02/15/2008,W,1036232,618258,1654490
02/16/2008,A,649814,336935,986749
02/17/2008,U,411858,218846,630704
02/18/2008,W,715974,456610,1172584
02/19/2008,W,967658,595964,1563622
02/20/2008,W,961552,601847,1563399
02/21/2008,W,1001382,615384,1616766
02/22/2008,W,1021900,610589,1632489
02/23/2008,A,648822,325327,974149
02/24/2008,U,439134,222548,661682
02/25/2008,W,1003187,602866,1606053
02/26/2008,W,970886,605240,1576126
02/27/2008,W,1019462,617002,1636464
02/28/2008,W,1028392,620602,1648994
02/29/2008,W,1049773,618230,1668003
03/01/2008,A,668866,322061,990927
03/02/2008,U,465660,229531,695191
03/03/2008,W,890785,556767,1447552
03/04/2008,W,1053813,619343,1673156
03/05/2008,W,1059027,620660,1679687
03/06/2008,W,1055418,624362,1679780
03/07/2008,W,1031200,604635,1635835
03/08/2008,A,590236,294749,884985
03/09/2008,U,415621,215690,631311
03/10/2008,W,1024901,606737,1631638
03/11/2008,W,1062865,633917,1696782
03/12/2008,W,1068268,640051,1708319
03/13/2008,W,1070019,642018,1712037
03/14/2008,W,1077635,647279,1724914
03/15/2008,A,645518,407380,1052898
03/16/2008,U,447363,243823,691186
03/17/2008,W,897500,584885,1482385
03/18/2008,W,909978,593247,1503225
03/19/2008,W,945983,608639,1554622
03/20/2008,W,955273,600735,1556008
03/21/2008,W,767583,493573,1261156
03/22/2008,A,589688,288852,878540
03/23/2008,U,401640,192284,593924
03/24/2008,W,1001268,570762,1572030
03/25/2008,W,1036465,596853,1633318
03/26/2008,W,1050176,603440,1653616
03/27/2008,W,986130,588572,1574702
03/28/2008,W,1053516,604448,1657964
03/29/2008,A,688035,319080,1007115
03/30/2008,U,442777,233663,676440
03/31/2008,W,1008940,622143,1631083
04/01/2008,W,1114418,637976,1752394
04/02/2008,W,1118495,661969,1780464
04/03/2008,W,1112511,663802,1776313
04/04/2008,W,1115690,653351,1769041
04/05/2008,A,765299,356215,1121514
04/06/2008,U,523895,249096,772991
04/07/2008,W,1084375,638419,1722794
04/08/2008,W,1063269,628618,1691887
04/09/2008,W,1092341,646940,1739281
04/10/2008,W,994944,620427,1615371
04/11/2008,W,999556,629067,1628623
04/12/2008,A,664161,302616,966777
04/13/2008,U,479293,216008,695301
04/14/2008,W,1088485,635754,1724239
04/15/2008,W,1127401,649135,1776536
04/16/2008,W,1064026,661463,1725489
04/17/2008,W,1091387,665873,1757260
04/18/2008,W,1097367,652105,1749472
04/19/2008,A,686540,340662,1027202
04/20/2008,U,519280,266945,786225
04/21/2008,W,1088521,651232,1739753
04/22/2008,W,1085729,671423,1757152
04/23/2008,W,1055157,650232,1705389
04/24/2008,W,1021163,649514,1670677
04/25/2008,W,1054844,629468,1684312
04/26/2008,A,698927,319314,1018241
04/27/2008,U,481571,225896,707467
04/28/2008,W,1009567,606882,1616449
04/29/2008,W,1091930,652034,1743964
04/30/2008,W,1104713,662503,1767216
05/01/2008,W,1129443,680679,1810122
05/02/2008,W,1082350,641332,1723682
05/03/2008,A,716121,344446,1060567
05/04/2008,U,536640,245821,782461
05/05/2008,W,1111775,633266,1745041
05/06/2008,W,1122716,651484,1774200
05/07/2008,W,1045666,631068,1676734
05/08/2008,W,1112033,655364,1767397
05/09/2008,W,1117011,659889,1776900
05/10/2008,A,742741,326525,1069266
05/11/2008,U,409987,193452,603439
05/12/2008,W,1070403,630574,1700977
05/13/2008,W,1092576,652724,1745300
05/14/2008,W,1083589,650904,1734493
05/15/2008,W,1092014,662730,1754744
05/16/2008,W,1110816,668057,1778873
05/17/2008,A,749048,350884,1099932
05/18/2008,U,518114,248679,766793
05/19/2008,W,1076847,614865,1691712
05/20/2008,W,1085719,634661,1720380
05/21/2008,W,1108988,647342,1756330
05/22/2008,W,1097500,649513,1747013
05/23/2008,W,1074370,622769,1697139
05/24/2008,A,692374,371905,1064279
05/25/2008,U,502997,284612,787609
05/26/2008,U,460848,274870,735718
05/27/2008,W,1026141,626634,1652775
05/28/2008,W,1105899,647402,1753301
05/29/2008,W,1090598,653634,1744232
05/30/2008,W,1079526,637842,1717368
05/31/2008,A,788945,374327,1163272
06/01/2008,U,566162,279274,845436
06/02/2008,W,1098574,638006,1736580
06/03/2008,W,1073873,643040,1716913
06/04/2008,W,1114498,656098,1770596
06/05/2008,W,1104182,673642,1777824
06/06/2008,W,1087144,661938,1749082
06/07/2008,A,708308,358623,1066931
06/08/2008,U,494209,281814,776023
06/09/2008,W,1032999,630410,1663409
06/10/2008,W,1117614,685952,1803566
06/11/2008,W,1100852,696784,1797636
06/12/2008,W,1026283,681143,1707426
06/13/2008,W,1084190,655268,1739458
06/14/2008,A,785252,368109,1153361
06/15/2008,U,495972,235961,731933
06/16/2008,W,999214,614395,1613609
06/17/2008,W,1033341,643362,1676703
06/18/2008,W,1043814,654284,1698098
06/19/2008,W,1037717,659852,1697569
06/20/2008,W,996558,662324,1658882
06/21/2008,A,741561,399150,1140711
06/22/2008,U,531761,282226,813987
06/23/2008,W,1019631,625987,1645618
06/24/2008,W,1046337,666522,1712859
06/25/2008,W,1005969,662936,1668905
06/26/2008,W,1052301,685526,1737827
06/27/2008,W,1019687,693555,1713242
06/28/2008,A,730245,483016,1213261
06/29/2008,U,505046,412562,917608
06/30/2008,W,1037295,679631,1716926
07/01/2008,W,1098281,694175,1792456
07/02/2008,W,1043654,675750,1719404
07/03/2008,W,1143777,905742,2049519
07/04/2008,U,606974,421170,1028144
07/05/2008,A,675949,409554,1085503
07/06/2008,U,520542,324341,844883
07/07/2008,W,990782,608485,1599267
07/08/2008,W,1052665,666338,1719003
07/09/2008,W,1093064,686636,1779700
07/10/2008,W,1029219,674645,1703864
07/11/2008,W,1059114,682404,1741518
07/12/2008,A,718369,361910,1080279
07/13/2008,U,553236,291565,844801
07/14/2008,W,1058694,637119,1695813
07/15/2008,W,1088616,655456,1744072
07/16/2008,W,1063054,651228,1714282
07/17/2008,W,1070349,656485,1726834
07/18/2008,W,1050847,664271,1715118
07/19/2008,A,675968,342834,1018802
07/20/2008,U,546570,284611,831181
07/21/2008,W,1024212,635587,1659799
07/22/2008,W,1077279,666303,1743582
07/23/2008,W,1082583,672801,1755384
07/24/2008,W,1062708,695993,1758701
07/25/2008,W,1032058,683549,1715607
07/26/2008,A,733901,446775,1180676
07/27/2008,U,520244,291389,811633
07/28/2008,W,996509,622637,1619146
07/29/2008,W,1014276,654547,1668823
07/30/2008,W,1009837,641527,1651364
07/31/2008,W,976117,652936,1629053
08/01/2008,W,1081564,766911,1848475
08/02/2008,A,764749,502705,1267454
08/03/2008,U,549191,403165,952356
08/04/2008,W,929003,636533,1565536
08/05/2008,W,997379,673384,1670763
08/06/2008,W,1020516,684080,1704596
08/07/2008,W,1024746,683487,1708233
08/08/2008,W,1041165,713105,1754270
08/09/2008,A,770627,431699,1202326
08/10/2008,U,542860,314698,857558
08/11/2008,W,969826,623874,1593700
08/12/2008,W,989226,632942,1622168
08/13/2008,W,973719,627548,1601267
08/14/2008,W,993155,638565,1631720
08/15/2008,W,1038006,651338,1689344
08/16/2008,A,748347,414784,1163131
08/17/2008,U,539476,317781,857257
08/18/2008,W,974311,621522,1595833
08/19/2008,W,1012560,662493,1675053
08/20/2008,W,1019019,671769,1690788
08/21/2008,W,1006682,679508,1686190
08/22/2008,W,1009399,677130,1686529
08/23/2008,A,750128,387758,1137886
08/24/2008,U,547427,295072,842499
08/25/2008,W,1012339,631974,1644313
08/26/2008,W,1051063,653148,1704211
08/27/2008,W,1040926,650396,1691322
08/28/2008,W,1022254,678635,1700889
08/29/2008,W,1080840,681463,1762303
08/30/2008,A,766930,395205,1162135
08/31/2008,U,557427,325462,882889
09/01/2008,U,500748,293458,794206
09/02/2008,W,1131494,681719,1813213
09/03/2008,W,1166955,710304,1877259
09/04/2008,W,1025296,653827,1679123
09/05/2008,W,1171756,698545,1870301
09/06/2008,A,778425,416356,1194781
09/07/2008,U,529779,273883,803662
09/08/2008,W,1058699,651127,1709826
09/09/2008,W,1176865,712792,1889657
09/10/2008,W,1167063,719905,1886968
09/11/2008,W,1156490,719806,1876296
09/12/2008,W,1120112,700943,1821055
09/13/2008,A,597639,317145,914784
09/14/2008,U,399483,231026,630509
09/15/2008,W,1140716,692029,1832745
09/16/2008,W,1168626,731344,1899970
09/17/2008,W,1172871,740575,1913446
09/18/2008,W,1169932,739141,1909073
09/19/2008,W,1174967,743560,1918527
09/20/2008,A,791707,447679,1239386
09/21/2008,U,551489,317922,869411
09/22/2008,W,1140486,690356,1830842
09/23/2008,W,1163232,707370,1870602
09/24/2008,W,1148720,713572,1862292
09/25/2008,W,1162318,720003,1882321
09/26/2008,W,1090515,708141,1798656
09/27/2008,A,753562,409500,1163062
09/28/2008,U,508469,280560,789029
09/29/2008,W,1074139,671489,1745628
09/30/2008,W,1137377,706085,1843462
10/01/2008,W,1197836,724444,1922280
10/02/2008,W,1180204,731452,1911656
10/03/2008,W,1211992,706967,1918959
10/04/2008,A,778642,387182,1165824
10/05/2008,U,512429,271121,783550
10/06/2008,W,1166019,698883,1864902
10/07/2008,W,1133103,689214,1822317
10/08/2008,W,1141745,693515,1835260
10/09/2008,W,1161478,703190,1864668
10/10/2008,W,1169810,716085,1885895
10/11/2008,A,750797,444185,1194982
10/12/2008,U,495211,436316,931527
10/13/2008,W,909500,599831,1509331
10/14/2008,W,1165787,704419,1870206
10/15/2008,W,1115651,694445,1810096
10/16/2008,W,1166556,715760,1882316
10/17/2008,W,1162723,709679,1872402
10/18/2008,A,766941,425998,1192939
10/19/2008,U,537382,296713,834095
10/20/2008,W,1092061,674708,1766769
10/21/2008,W,1158146,701303,1859449
10/22/2008,W,1149832,699333,1849165
10/23/2008,W,1144729,703527,1848256
10/24/2008,W,1036465,675065,1711530
10/25/2008,A,718718,391521,1110239
10/26/2008,U,492388,269253,761641
10/27/2008,W,1085873,677343,1763216
10/28/2008,W,1129560,690269,1819829
10/29/2008,W,1123289,696994,1820283
10/30/2008,W,1142793,709395,1852188
10/31/2008,W,1135299,709363,1844662
11/01/2008,A,734026,385865,1119891
11/02/2008,U,525585,278142,803727
11/03/2008,W,1178414,690751,1869165
11/04/2008,W,1152333,786405,1938738
11/05/2008,W,1156522,715659,1872181
11/06/2008,W,1101916,691666,1793582
11/07/2008,W,1040709,678770,1719479
11/08/2008,A,675404,398288,1073692
11/09/2008,U,475132,267029,742161
11/10/2008,W,1000224,656658,1656882
11/11/2008,W,891353,599602,1490955
11/12/2008,W,1081236,679826,1761062
11/13/2008,W,1074912,684049,1758961
11/14/2008,W,1133869,683123,1816992
11/15/2008,A,688151,374896,1063047
11/16/2008,U,459244,245130,704374
11/17/2008,W,1080548,652199,1732747
11/18/2008,W,1093821,666335,1760156
11/19/2008,W,1114917,670515,1785432
11/20/2008,W,1085367,670667,1756034
11/21/2008,W,1087614,657879,1745493
11/22/2008,A,697641,417656,1115297
11/23/2008,U,477070,243556,720626
11/24/2008,W,1060943,638066,1699009
11/25/2008,W,1088066,653433,1741499
11/26/2008,W,1032378,599978,1632356
11/27/2008,U,350071,189458,539529
11/28/2008,W,668376,363454,1031830
11/29/2008,A,595913,320575,916488
11/30/2008,U,384770,217697,602467
12/01/2008,W,1060059,635852,1695911
12/02/2008,W,1095425,652324,1747749
12/03/2008,W,1115007,658630,1773637
12/04/2008,W,1063682,651130,1714812
12/05/2008,W,1028359,628044,1656403
12/06/2008,A,596202,347667,943869
12/07/2008,U,406475,241719,648194
12/08/2008,W,1039370,618281,1657651
12/09/2008,W,1000971,619711,1620682
12/10/2008,W,1041145,640709,1681854
12/11/2008,W,1059298,653239,1712537
12/12/2008,W,1016010,626638,1642648
12/13/2008,A,625939,350799,976738
12/14/2008,U,440496,247568,688064
12/15/2008,W,899917,564467,1464384
12/16/2008,W,906945,632719,1539664
12/17/2008,W,982687,615707,1598394
12/18/2008,W,995662,618571,1614233
12/19/2008,W,894131,596207,1490338
12/20/2008,A,589697,335672,925369
12/21/2008,U,280044,172052,452096
12/22/2008,W,703302,474711,1178013
12/23/2008,W,742980,501283,1244263
12/24/2008,W,626374,339616,965990
12/25/2008,U,238727,113322,352049
12/26/2008,W,564107,321342,885449
12/27/2008,A,510369,254291,764660
12/28/2008,U,397897,219334,617231
12/29/2008,W,813142,503359,1316501
12/30/2008,W,820666,523516,1344182
12/31/2008,W,743027,480797,1223824