Date,DayOfWeek,BusCommuters,Rail,Total
01/01/2010,U,348324,217060,565384
01/02/2010,A,484655,264011,748666
01/03/2010,U,354762,200944,555706
01/04/2010,W,938766,569397,1508163
01/05/2010,W,970860,589044,1559904
01/06/2010,W,980962,598511,1579473
01/07/2010,W,901941,616491,1518432
01/08/2010,W,937662,597434,1535096
01/09/2010,A,550886,310265,861151
01/10/2010,U,372942,216331,589273
01/11/2010,W,983964,609826,1593790
01/12/2010,W,1012053,626651,1638704
01/13/2010,W,1031317,632953,1664270
01/14/2010,W,1036398,641827,1678225
01/15/2010,W,1043125,634202,1677327
01/16/2010,A,616904,348293,965197
01/17/2010,U,437665,251971,689636
01/18/2010,W,672311,416744,1089055
01/19/2010,W,1083689,661331,1745020
01/20/2010,W,1069450,657695,1727145
01/21/2010,W,1037561,659269,1696830
01/22/2010,W,1061872,642443,1704315
01/23/2010,A,636107,355143,991250
01/24/2010,U,416766,239968,656734
01/25/2010,W,1039778,645886,1685664
01/26/2010,W,1037134,653753,1690887
01/27/2010,W,1022417,648561,1670978
01/28/2010,W,1002952,647250,1650202
01/29/2010,W,918474,610943,1529417
01/30/2010,A,636005,358140,994145
01/31/2010,U,437345,249932,687277
02/01/2010,W,1091041,648428,1739469
02/02/2010,W,1062988,651659,1714647
02/03/2010,W,1114266,661280,1775546
02/04/2010,W,1090369,666455,1756824
02/05/2010,W,1047904,641303,1689207
02/06/2010,A,616747,354178,970925
02/07/2010,U,417214,248644,665858
02/08/2010,W,1006311,637392,1643703
02/09/2010,W,913022,646792,1559814
02/10/2010,W,939412,645430,1584842
02/11/2010,W,921768,657486,1579254
02/12/2010,W,886702,608456,1495158
02/13/2010,A,641619,385945,1027564
02/14/2010,U,486887,309746,796633
02/15/2010,W,722405,483572,1205977
02/16/2010,W,1028597,665769,1694366
02/17/2010,W,1028817,663479,1692296
02/18/2010,W,1026992,673127,1700119
02/19/2010,W,1030451,658459,1688910
02/20/2010,A,625306,379346,1004652
02/21/2010,U,418101,256673,674774
02/22/2010,W,953759,633739,1587498
02/23/2010,W,1015116,659707,1674823
02/24/2010,W,996077,660548,1656625
02/25/2010,W,1000799,668380,1669179
02/26/2010,W,999789,649111,1648900
02/27/2010,A,603577,372769,976346
02/28/2010,U,418652,259369,678021
03/01/2010,W,893861,606818,1500679
03/02/2010,W,1032445,666762,1699207
03/03/2010,W,1062280,674355,1736635
03/04/2010,W,1051738,680673,1732411
03/05/2010,W,1036156,664445,1700601
03/06/2010,A,662470,399749,1062219
03/07/2010,U,418097,257932,676029
03/08/2010,W,1013812,651269,1665081
03/09/2010,W,1025242,665192,1690434
03/10/2010,W,1030470,670440,1700910
03/11/2010,W,994390,664881,1659271
03/12/2010,W,1013971,662812,1676783
03/13/2010,A,593823,443491,1037314
03/14/2010,U,428683,273849,702532
03/15/2010,W,996747,648605,1645352
03/16/2010,W,1036185,679563,1715748
03/17/2010,W,1043518,689789,1733307
03/18/2010,W,1036643,690207,1726850
03/19/2010,W,1022766,663983,1686749
03/20/2010,A,505581,325253,830834
03/21/2010,U,405115,271794,676909
03/22/2010,W,981316,617250,1598566
03/23/2010,W,1012454,638684,1651138
03/24/2010,W,987466,633221,1620687
03/25/2010,W,949845,629016,1578861
03/26/2010,W,971169,632589,1603758
03/27/2010,A,608093,373225,981318
03/28/2010,U,413535,260956,674491
03/29/2010,W,852199,601592,1453791
03/30/2010,W,884276,625592,1509868
03/31/2010,W,901476,645780,1547256
04/01/2010,W,949879,673448,1623327
04/02/2010,W,881173,601009,1482182
04/03/2010,A,583966,340842,924808
04/04/2010,U,400341,234963,635304
04/05/2010,W,975213,657842,1633055
04/06/2010,W,984899,664805,1649704
04/07/2010,W,940753,666668,1607421
04/08/2010,W,988825,683625,1672450
04/09/2010,W,948808,679699,1628507
04/10/2010,A,663179,440432,1103611
04/11/2010,U,440552,289141,729693
04/12/2010,W,1008809,689027,1697836
04/13/2010,W,1031798,679327,1711125
04/14/2010,W,1043690,714316,1758006
04/15/2010,W,1040113,728178,1768291
04/16/2010,W,1005953,706984,1712937
04/17/2010,A,643599,438658,1082257
04/18/2010,U,443588,309798,753386
04/19/2010,W,1006105,663348,1669453
04/20/2010,W,1023621,685488,1709109
04/21/2010,W,1010968,682322,1693290
04/22/2010,W,976688,683400,1660088
04/23/2010,W,996166,671480,1667646
04/24/2010,A,588835,385430,974265
04/25/2010,U,387151,264966,652117
04/26/2010,W,1014665,682134,1696799
04/27/2010,W,1022698,697232,1719930
04/28/2010,W,981925,695381,1677306
04/29/2010,W,971157,697327,1668484
04/30/2010,W,1032120,707210,1739330
05/01/2010,A,668743,455658,1124401
05/02/2010,U,458651,314736,773387
05/03/2010,W,1051064,673932,1724996
05/04/2010,W,1047595,687646,1735241
05/05/2010,W,1033684,692081,1725765
05/06/2010,W,1030345,690306,1720651
05/07/2010,W,959307,650935,1610242
05/08/2010,A,608071,379017,987088
05/09/2010,U,439376,282516,721892
05/10/2010,W,982426,680635,1663061
05/11/2010,W,948970,668287,1617257
05/12/2010,W,987926,682843,1670769
05/13/2010,W,955701,664390,1620091
05/14/2010,W,1022640,708596,1731236
05/15/2010,A,632980,428608,1061588
05/16/2010,U,446820,316780,763600
05/17/2010,W,951092,643233,1594325
05/18/2010,W,976377,669846,1646223
05/19/2010,W,1009046,668811,1677857
05/20/2010,W,982640,667152,1649792
05/21/2010,W,949316,656659,1605975
05/22/2010,A,646961,413263,1060224
05/23/2010,U,490423,322958,813381
05/24/2010,W,974382,650835,1625217
05/25/2010,W,1005290,690144,1695434
05/26/2010,W,1004824,688396,1693220
05/27/2010,W,995700,697901,1693601
05/28/2010,W,994671,694492,1689163
05/29/2010,A,645684,455979,1101663
05/30/2010,U,480340,367778,848118
05/31/2010,U,347857,243566,591423
06/01/2010,W,1024767,669261,1694028
06/02/2010,W,990049,663107,1653156
06/03/2010,W,1042401,688706,1731107
06/04/2010,W,1013014,679386,1692400
06/05/2010,A,596776,390596,987372
06/06/2010,U,455093,308756,763849
06/07/2010,W,1001595,679492,1681087
06/08/2010,W,931456,652565,1584021
06/09/2010,W,1032439,707821,1740260
06/10/2010,W,1019373,707755,1727128
06/11/2010,W,979074,845329,1824403
06/12/2010,A,600914,444278,1045192
06/13/2010,U,451434,348910,800344
06/14/2010,W,955902,662467,1618369
06/15/2010,W,948177,686852,1635029
06/16/2010,W,1003968,723671,1727639
06/17/2010,W,954409,719629,1674038
06/18/2010,W,940534,693973,1634507
06/19/2010,A,673052,472662,1145714
06/20/2010,U,465420,301730,767150
06/21/2010,W,868542,626192,1494734
06/22/2010,W,916810,666558,1583368
06/23/2010,W,820493,627767,1448260
06/24/2010,W,931520,691266,1622786
06/25/2010,W,941751,750414,1692165
06/26/2010,A,646770,467943,1114713
06/27/2010,U,439815,441824,881639
06/28/2010,W,911187,698735,1609922
06/29/2010,W,919886,716597,1636483
06/30/2010,W,939032,726101,1665133
07/01/2010,W,997162,802022,1799184
07/02/2010,W,948286,728895,1677181
07/03/2010,A,688185,498374,1186559
07/04/2010,U,517771,431068,948839
07/05/2010,U,490386,338754,829140
07/06/2010,W,906377,637312,1543689
07/07/2010,W,911994,656096,1568090
07/08/2010,W,913888,665000,1578888
07/09/2010,W,930427,676348,1606775
07/10/2010,A,625843,418254,1044097
07/11/2010,U,441707,304804,746511
07/12/2010,W,916793,645066,1561859
07/13/2010,W,944367,664923,1609290
07/14/2010,W,938980,670046,1609026
07/15/2010,W,934492,715607,1650099
07/16/2010,W,928476,753901,1682377
07/17/2010,A,653987,518643,1172630
07/18/2010,U,453952,378151,832103
07/19/2010,W,927114,681084,1608198
07/20/2010,W,938739,692212,1630951
07/21/2010,W,951550,705647,1657197
07/22/2010,W,927185,670399,1597584
07/23/2010,W,879035,677196,1556231
07/24/2010,A,571189,416540,987729
07/25/2010,U,472911,351173,824084
07/26/2010,W,915404,658817,1574221
07/27/2010,W,935330,670382,1605712
07/28/2010,W,908070,667607,1575677
07/29/2010,W,933636,684987,1618623
07/30/2010,W,943778,683141,1626919
07/31/2010,A,657365,450680,1108045
08/01/2010,U,491220,348968,840188
08/02/2010,W,913649,660658,1574307
08/03/2010,W,927125,668186,1595311
08/04/2010,W,880047,663305,1543352
08/05/2010,W,949218,698256,1647474
08/06/2010,W,947220,791899,1739119
08/07/2010,A,668567,551140,1219707
08/08/2010,U,464239,415228,879467
08/09/2010,W,902342,647949,1550291
08/10/2010,W,909752,662126,1571878
08/11/2010,W,902498,661211,1563709
08/12/2010,W,908352,666665,1575017
08/13/2010,W,918501,665794,1584295
08/14/2010,A,688021,460503,1148524
08/15/2010,U,507105,359893,866998
08/16/2010,W,907011,648950,1555961
08/17/2010,W,909673,659235,1568908
08/18/2010,W,935381,676787,1612168
08/19/2010,W,940943,688195,1629138
08/20/2010,W,928525,688864,1617389
08/21/2010,A,662928,462355,1125283
08/22/2010,U,470110,336654,806764
08/23/2010,W,941694,650532,1592226
08/24/2010,W,962622,674401,1637023
08/25/2010,W,973800,689560,1663360
08/26/2010,W,978212,694660,1672872
08/27/2010,W,991691,700296,1691987
08/28/2010,A,678949,458504,1137453
08/29/2010,U,471725,334378,806103
08/30/2010,W,960273,673150,1633423
08/31/2010,W,980388,693348,1673736
09/01/2010,W,1014776,696657,1711433
09/02/2010,W,964759,679832,1644591
09/03/2010,W,996297,721206,1717503
09/04/2010,A,671418,475332,1146750
09/05/2010,U,497194,399389,896583
09/06/2010,U,453040,319536,772576
09/07/2010,W,1067665,723135,1790800
09/08/2010,W,1078904,744212,1823116
09/09/2010,W,1053439,729328,1782767
09/10/2010,W,1067844,740993,1808837
09/11/2010,A,620475,438303,1058778
09/12/2010,U,478785,343875,822660
09/13/2010,W,1064113,722939,1787052
09/14/2010,W,1073013,743702,1816715
09/15/2010,W,1077313,757144,1834457
09/16/2010,W,1030218,751525,1781743
09/17/2010,W,1070710,777601,1848311
09/18/2010,A,602888,457774,1060662
09/19/2010,U,463244,335858,799102
09/20/2010,W,1040338,712870,1753208
09/21/2010,W,1068204,750363,1818567
09/22/2010,W,1038052,751724,1789776
09/23/2010,W,1067715,767134,1834849
09/24/2010,W,966185,750033,1716218
09/25/2010,A,647044,486430,1133474
09/26/2010,U,439578,331103,770681
09/27/2010,W,1030264,725559,1755823
09/28/2010,W,1049114,732828,1781942
09/29/2010,W,1044807,734953,1779760
09/30/2010,W,1040445,748851,1789296
10/01/2010,W,1095244,742857,1838101
10/02/2010,A,620784,423372,1044156
10/03/2010,U,451850,307659,759509
10/04/2010,W,1049060,710406,1759466
10/05/2010,W,1062843,726247,1789090
10/06/2010,W,1057375,730113,1787488
10/07/2010,W,1048120,753345,1801465
10/08/2010,W,1060557,753053,1813610
10/09/2010,A,683056,503343,1186399
10/10/2010,U,453193,489078,942271
10/11/2010,W,824834,627449,1452283
10/12/2010,W,1068010,736048,1804058
10/13/2010,W,1024910,726372,1751282
10/14/2010,W,1060257,750943,1811200
10/15/2010,W,1067602,753653,1821255
10/16/2010,A,674323,477876,1152199
10/17/2010,U,470817,337407,808224
10/18/2010,W,1038903,717627,1756530
10/19/2010,W,1057820,729779,1787599
10/20/2010,W,1061125,733950,1795075
10/21/2010,W,1053153,747116,1800269
10/22/2010,W,987323,727707,1715030
10/23/2010,A,624770,451848,1076618
10/24/2010,U,443462,319622,763084
10/25/2010,W,1030602,710784,1741386
10/26/2010,W,948119,691241,1639360
10/27/2010,W,1051715,739161,1790876
10/28/2010,W,1023047,735281,1758328
10/29/2010,W,1027443,725760,1753203
10/30/2010,A,653147,447410,1100557
10/31/2010,U,451532,321535,773067
11/01/2010,W,1050239,702890,1753129
11/02/2010,W,1053066,711219,1764285
11/03/2010,W,1067432,725866,1793298
11/04/2010,W,1036639,731024,1767663
11/05/2010,W,1034503,723652,1758155
11/06/2010,A,641520,455652,1097172
11/07/2010,U,453831,305880,759711
11/08/2010,W,1046515,709569,1756084
11/09/2010,W,1058688,721276,1779964
11/10/2010,W,1065459,729087,1794546
11/11/2010,W,882944,660145,1543089
11/12/2010,W,951645,714781,1666426
11/13/2010,A,600900,436971,1037871
11/14/2010,U,483592,306831,790423
11/15/2010,W,1013081,704470,1717551
11/16/2010,W,1041704,720439,1762143
11/17/2010,W,1033004,717114,1750118
11/18/2010,W,984043,712787,1696830
11/19/2010,W,1038686,715507,1754193
11/20/2010,A,640618,545276,1185894
11/21/2010,U,437682,295297,732979
11/22/2010,W,957125,667375,1624500
11/23/2010,W,1006493,698730,1705223
11/24/2010,W,898974,621938,1520912
11/25/2010,U,312756,195258,508014
11/26/2010,W,557867,369071,926938
11/27/2010,A,517892,340136,858028
11/28/2010,U,401514,271093,672607
11/29/2010,W,974393,658026,1632419
11/30/2010,W,970873,672281,1643154
12/01/2010,W,999878,678039,1677917
12/02/2010,W,1008349,688764,1697113
12/03/2010,W,985527,691211,1676738
12/04/2010,A,586500,407739,994239
12/05/2010,U,406680,277309,683989
12/06/2010,W,944575,641755,1586330
12/07/2010,W,954467,652015,1606482
12/08/2010,W,968593,662398,1630991
12/09/2010,W,957337,667827,1625164
12/10/2010,W,986800,682824,1669624
12/11/2010,A,573203,388409,961612
12/12/2010,U,330377,249350,579727
12/13/2010,W,829736,598167,1427903
12/14/2010,W,888812,623467,1512279
12/15/2010,W,922552,640490,1563042
12/16/2010,W,919713,644539,1564252
12/17/2010,W,932601,642967,1575568
12/18/2010,A,570331,370965,941296
12/19/2010,U,404153,269162,673315
12/20/2010,W,791684,573110,1364794
12/21/2010,W,786351,574097,1360448
12/22/2010,W,786757,558711,1345468
12/23/2010,W,740052,489295,1229347
12/24/2010,W,513353,261461,774814
12/25/2010,U,233266,128261,361527
12/26/2010,U,346331,215163,561494
12/27/2010,W,673638,435925,1109563
12/28/2010,W,717933,490978,1208911
12/29/2010,W,731000,513271,1244271
12/30/2010,W,754297,524961,1279258
12/31/2010,W,609114,391713,1000827